budget,genres,id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,profit,roi,movie_category,genres_list,release_year
15000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",6687,Transsiberian,11.428903,"[{""name"": ""Lietuvos Kinostudija"", ""id"": 2064}, {""name"": ""Scout Productions"", ""id"": 2065}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Future Films"", ""id"": 10843}, {""name"": ""Filmax International"", ""id"": 12370}, {""name"": ""Filmax Group"", ""id"": 12371}, {""name"": ""Universum Film (UFA)"", ""id"": 12372}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""LT"", ""name"": ""Lithuania""}]",,5926410.0,111.0,6.5,195,-9073590.0,-0.604906,Flop,"['Thriller', 'Crime', 'Mystery']",
15000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8461,Funny Games,15.175289,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Tartan Films"", ""id"": 2458}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,7938872.0,112.0,6.3,545,-7061128.0,-0.4707418666666667,Flop,"['Horror', 'Thriller', 'Crime']",
92620000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",19,Metropolis,32.351527,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universum Film (UFA)"", ""id"": 12372}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1927-10-01,650422.0,153.0,8.0,657,-91969578.0,-0.9929775210537681,Flop,"['Drama', 'Science Fiction']",1927.0
12000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",10045,Banlieue 13,17.493735,"[{""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2004-09-11,9584131.0,84.0,6.5,565,-2415869.0,-0.20132241666666667,Flop,"['Action', 'Thriller', 'Science Fiction']",2004.0
8000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",400,Things to Do in Denver When You're Dead,6.932221,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-01-12,529766.0,116.0,6.7,85,-7470234.0,-0.93377925,Flop,"['Drama', 'Crime']",1995.0
15000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",253450,刺客聶隱娘,8.142166,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Sil-Metropole Organisation"", ""id"": 5686}, {""name"": ""Central Motion Pictures"", ""id"": 25345}, {""name"": ""Zhejiang Huace Film & TV"", ""id"": 85047}, {""name"": ""China Dream Film Culture Industry"", ""id"": 85048}, {""name"": ""SpotFilms"", ""id"": 85049}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}]",,632542.0,105.0,6.6,157,-14367458.0,-0.9578305333333333,Flop,"['Action', 'Drama', 'History']",
8500000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",16353,Ong Bak 2,9.029489,"[{""name"": ""Iyara Films"", ""id"": 3182}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}]",2008-04-12,8936663.0,98.0,6.0,152,436663.0,0.051372117647058825,Average,"['Adventure', 'Action', 'Thriller']",2008.0
12000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",23759,Centurion,22.708647,"[{""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,6814789.0,97.0,5.9,386,-5185211.0,-0.43210091666666667,Flop,"['Adventure', 'Action', 'Drama']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",24206,Silent Trigger,2.609057,"[{""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Cine Grande Corporation"", ""id"": 40144}, {""name"": ""Filmline International"", ""id"": 40759}, {""name"": ""Conquistador Entertainment"", ""id"": 50433}, {""name"": ""Algonquin Productions Limited"", ""id"": 54940}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,76382.0,93.0,5.0,22,-14923618.0,-0.9949078666666666,Flop,"['Drama', 'Action', 'Thriller']",
15000000.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10185,The Midnight Meat Train,19.913961,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Midnight Picture Show"", ""id"": 22056}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-08,3533227.0,98.0,6.0,290,-11466773.0,-0.7644515333333334,Flop,"['Mystery', 'Drama', 'Crime', 'Thriller', 'Horror']",2008.0
15000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",31668,All The Queen's Men,1.833058,[],"[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]",,23000.0,99.0,6.1,7,-14977000.0,-0.9984666666666666,Flop,"['Action', 'Comedy', 'Drama', 'History']",
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}]",13501,The Good Night,12.185204,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Tempesta Films"", ""id"": 4384}, {""name"": ""Good Night Productions"", ""id"": 4385}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,20380.0,93.0,5.7,41,-14979620.0,-0.9986413333333334,Flop,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Music']",
20000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",172391,Khumba,6.459787,"[{""name"": ""Triggerfish Animation"", ""id"": 33805}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",,27187375.0,85.0,5.8,72,7187375.0,0.35936875,Average,"['Animation', 'Adventure', 'Family']",
14600000.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",137,Groundhog Day,52.744331,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-11-02,70906973.0,101.0,7.4,2301,56306973.0,3.8566419863013697,Hit,"['Romance', 'Fantasy', 'Drama', 'Comedy']",1993.0
14800000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",264999,Magic Mike XXL,29.660993,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-07,122513057.0,115.0,6.3,706,107713057.0,7.2779092567567565,Hit,"['Comedy', 'Drama', 'Music']",2015.0
14500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",454,Romeo + Juliet,41.493042,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,147298761.0,120.0,6.7,1374,132798761.0,9.15853524137931,Hit,"['Drama', 'Romance']",
10000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",53457,Elle s'appelait Sarah,10.072199,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Hugo Productions"", ""id"": 13855}, {""name"": ""A Plus Image"", ""id"": 19959}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",,17511906.0,111.0,7.2,196,7511906.0,0.7511906,Average,"['Drama', 'War']",
14000000.0,"[{""id"": 37, ""name"": ""Western""}]",33,Unforgiven,37.380435,"[{""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-07-08,159157447.0,131.0,7.7,1113,145157447.0,10.368389071428572,Hit,['Western'],1992.0
14200000.0,"[{""id"": 18, ""name"": ""Drama""}]",1951,Manderlay,7.05145,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Isabella Films BV"", ""id"": 814}, {""name"": ""Degeto Film"", ""id"": 986}, {""name"": ""Ognon Pictures"", ""id"": 1711}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Alan Young Pictures"", ""id"": 11499}, {""name"": ""Nederlandse Programma Stichting (NPS)"", ""id"": 12023}, {""name"": ""Canal+ Television AB"", ""id"": 12927}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Invicta Capital"", ""id"": 23207}, {""name"": ""Edith Film Oy"", ""id"": 25491}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Manderlay"", ""id"": 55428}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,674918.0,139.0,6.9,78,-13525082.0,-0.9524705633802817,Flop,['Drama'],
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",12405,Slumdog Millionaire,59.258969,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-12-05,377910544.0,120.0,7.6,2827,362910544.0,24.194036266666668,Hit,"['Drama', 'Romance']",2008.0
14000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",10998,Fatal Attraction,16.742972,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-11-09,320145693.0,119.0,6.6,291,306145693.0,21.8675495,Hit,"['Drama', 'Romance', 'Thriller']",1987.0
14000000.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",114,Pretty Woman,45.473484,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,463000000.0,119.0,7.0,1746,449000000.0,32.07142857142857,Hit,"['Romance', 'Comedy']",
14000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",2604,Born on the Fourth of July,25.949277,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ixtlan"", ""id"": 4198}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,161001698.0,145.0,6.7,395,147001698.0,10.500121285714286,Hit,"['Drama', 'War']",
14000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",864,Cool Runnings,22.409117,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,154864401.0,98.0,6.8,491,140864401.0,10.061742928571428,Hit,['Comedy'],
15000000.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",14435,My Bloody Valentine,13.706357,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,100734718.0,101.0,5.3,299,85734718.0,5.715647866666667,Hit,"['Mystery', 'Horror']",
13000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1931,Stomp the Yard,6.92205,"[{""name"": ""Rainforest Films"", ""id"": 1309}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,75511123.0,114.0,6.1,88,62511123.0,4.808547923076923,Hit,"['Drama', 'Music']",
14000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",691,The Spy Who Loved Me,27.17347,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-07-07,185438673.0,125.0,6.6,507,171438673.0,12.2456195,Hit,"['Adventure', 'Action', 'Thriller']",1977.0
14000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9877,Urban Legend,12.159009,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,72527595.0,99.0,5.6,290,58527595.0,4.1805425,Hit,"['Horror', 'Thriller']",
14000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",12227,White Fang,13.13724,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}, {""name"": ""Hybrid Productions Inc."", ""id"": 12608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,34793160.0,107.0,6.5,135,20793160.0,1.4852257142857144,Average,"['Action', 'Adventure', 'Drama', 'Family']",
13000000.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",71688,The Iron Lady,23.3784,"[{""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""DJ Films"", ""id"": 5654}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Yuk Films"", ""id"": 19749}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,114956699.0,105.0,6.2,527,101956699.0,7.842823,Hit,"['History', 'Drama']",
14000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8291,Poetic Justice,3.650857,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,27515786.0,109.0,6.9,47,13515786.0,0.9654132857142858,Average,"['Drama', 'Romance']",
14000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",13950,All About the Benjamins,5.102258,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-08-03,25482931.0,95.0,5.8,48,11482931.0,0.8202093571428571,Average,"['Action', 'Adventure', 'Comedy']",2002.0
14000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",12158,Vampire in Brooklyn,6.772615,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,19800000.0,100.0,4.5,111,5800000.0,0.4142857142857143,Average,"['Comedy', 'Horror', 'Romance']",
14000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",11586,Exorcist II: The Heretic,11.543363,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,30749142.0,118.0,4.5,133,16749142.0,1.1963672857142857,Average,"['Horror', 'Thriller', 'Fantasy']",
14000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",12403,A Perfect Getaway,20.792603,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Rogue"", ""id"": 8853}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Tooley Productions"", ""id"": 22539}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-06,22852638.0,98.0,6.2,351,8852638.0,0.6323312857142858,Average,"['Thriller', 'Mystery', 'Adventure']",2009.0
14000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",34563,Our Family Wedding,6.733485,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Sneak Preview Entertainment"", ""id"": 1975}, {""name"": ""Pointe Studios"", ""id"": 55015}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-03,21409028.0,103.0,5.7,39,7409028.0,0.5292162857142857,Average,['Comedy'],2010.0
12000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",10368,Tea with Mussolini,2.238646,"[{""name"": ""Medusa Produzione"", ""id"": 1702}, {""name"": ""Cattleya"", ""id"": 10102}, {""name"": ""Cineritmo"", ""id"": 10378}, {""name"": ""Film and General Productions"", ""id"": 10379}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",,21001563.0,117.0,5.8,32,9001563.0,0.75013025,Average,"['Comedy', 'Drama', 'War']",
11000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14434,I Think I Love My Wife,4.536745,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,13196245.0,90.0,5.0,55,2196245.0,0.19965863636363637,Average,"['Comedy', 'Romance']",
11000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",11470,Jason X,11.220643,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}, {""name"": ""Crystal Lake Entertainment"", ""id"": 21783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,16951798.0,91.0,4.5,291,5951798.0,0.5410725454545454,Average,"['Horror', 'Science Fiction']",
